Time;Mode;State;Warning 1;Warning 2;Latitude;Longitude;Heading;Speed;LGamma Dose rate (?Sv/h);LGamma BKG dose rate (?Sv/h);LGamma (cps);LGamma Bkg (cps);Neutron (cps);Neutron Bkg (cps);High range;HGamma filtered (cps);HGamma filtered Dose rate (?Sv/h);Ext (cps);Event #;Acq state;Live time (s);Temperature(C);Dose (?Sv);MCA Satured;ID 01;CL 01;Danger
2017-05-30 14:56:09.562;Source Search;Detection;T? change;Ne BKG low;-22706236;-45929659;292.53;0.78;0.267;0.145;910.0;649.8;0.0;0;False;2.5;0.66;--;;Slidding;4.913;32.25;0.085;False;;;1
2017-05-30 14:56:10.064;Source Search;Detection;T? change;Ne BKG low;-20636520;-49038932;357.86;0.12;0.271;0.148;919.0;655.6;0.0;0;False;0.0;0.528;--;;Slidding;4.825;32.25;0.085;False;;;1
2017-05-30 14:56:10.516;Source Search;Detection;T? change;Ne BKG low;-26606069;-51963123;357.86;0.12;0.284;0.151;976.1;664.7;0.0;0;False;0.0;0.423;--;;Slidding;4.767;32.25;0.085;False;;;0
2017-05-30 14:56:11.026;Source Search;Detection;T? change;Ne BKG low;-18892731;-42331590;351.63;0.18;0.328;0.157;1058.8;676.4;0.0;0;False;0.0;0.338;--;;Slidding;4.836;32.25;0.085;False;;;0
2017-05-30 14:56:11.442;Source Search;Detection;T? change;Ne BKG low;-17344677;-42189315;351.63;0.18;0.388;0.164;1205.7;693.9;0.0;0;False;4.7;0.827;--;;Slidding;4.758;32.25;0.085;False;;;0
2017-05-30 14:56:11.949;Source Search;Alarm;T? change;Ne BKG low;-18528653;-50013834;268.26;0.08;0.52;0.164;1520.2;693.9;0.0;0;False;0.0;0.661;--;;Slidding;4.758;32.25;0.085;False;Co-60;9.0;1
2017-05-30 14:56:12.937;Source Search;Alarm;T? change;Ne BKG low;-22888349;-52944571;276.69;0.15;0.606;0.164;1681.9;693.9;0.0;0;False;6.0;1.322;--;;Slidding;4.836;32.25;0.085;False;Co-60;10.0;0
2017-05-30 14:56:13.376;Source Search;Alarm;T? change;Ne BKG low;-22957155;-48122721;276.69;0.15;0.666;0.164;1798.8;693.9;0.0;0;False;4.6;1.6;--;;Slidding;4.799;32.25;0.086;False;Co-60;10.0;1
2017-05-30 14:56:13.898;Source Search;Alarm;T? change;Ne BKG low;-21213065;-44914379;294.01;0.16;0.754;0.164;1963.0;693.9;0.0;0;False;4.0;1.751;--;;Slidding;4.696;32.25;0.086;False;Co-60;10.0;0
2017-05-30 14:56:14.329;Source Search;Alarm;T? change;Ne BKG low;-17366362;-41017466;294.01;0.16;0.768;0.164;1975.4;693.9;0.0;0;False;4.3;1.912;--;;Slidding;4.752;32.25;0.086;False;Co-60;10.0;0
2017-05-30 14:56:16.900;Source Search;Alarm;T? change;;-14692331;-47271274;152.55;0.15;0.608;0.164;1674.9;693.9;0.0;0;False;0.8;1.641;--;;Slidding;5.853;32.31;0.086;False;Co-60;10.0;1
2017-05-30 14:56:17.667;Source Search;Alarm;T? change;Ne BKG low;-20135081;-54992281;87.56;0.21;0.581;0.164;1597.8;693.9;0.0;0;False;0.0;1.313;--;;Slidding;5.93;32.31;0.086;False;Co-60;10.0;0
2017-05-30 14:56:18.113;Source Search;Alarm;ID BKG old;;-23106776;-54948456;87.56;0.21;0.594;0.164;1649.2;693.9;0.0;0;False;0.0;1.05;--;;Slidding;6.166;32.31;0.086;False;Co-60;10.0;0
2017-05-30 14:56:18.617;Source Search;Alarm;ID BKG old;Ne BKG low;-18622715;-46118660;87.56;0.21;0.623;0.164;1684.2;693.9;0.0;0;False;0.0;0.84;--;;Slidding;6.179;32.31;0.086;False;Co-60;10.0;0
2017-05-30 14:56:19.084;Source Search;Alarm;ID BKG old;Ne BKG low;-20604162;-45067775;87.56;0.21;0.652;0.164;1723.4;693.9;0.0;0;False;2.2;0.925;--;;Slidding;6.143;32.31;0.087;False;Co-60;10.0;1
2017-05-30 14:56:19.550;Source Search;Alarm;ID BKG old;Ne BKG low;-20150107;-47915519;342.34;0.13;0.669;0.164;1761.5;693.9;0.0;0;False;4.1;1.227;--;;Slidding;6.192;32.31;0.087;False;Co-60;10.0;0
2017-05-30 14:56:20.000;Source Search;Alarm;ID BKG old;Ne BKG low;-16308113;-47901404;272.97;0.14;0.633;0.164;1714.3;693.9;0.0;0;False;4.5;1.507;--;;Slidding;6.139;32.31;0.087;False;Co-60;10.0;0
2017-05-30 14:56:20.463;Source Search;Alarm;ID BKG old;Ne BKG low;-21124839;-42396051;277.8;0.23;0.574;0.164;1621.6;693.9;0.0;0;False;0.0;1.206;--;;Slidding;6.143;32.31;0.087;False;Co-60;10.0;1
2017-05-30 14:56:20.926;Source Search;Alarm;ID BKG old;Ne BKG low;-16667732;-45802763;277.8;0.23;0.588;0.164;1631.1;693.9;0.0;0;False;0.0;0.965;--;;Slidding;6.093;32.31;0.087;False;Co-60;10.0;0
2017-05-30 14:56:21.572;Source Search;Alarm;ID BKG old;;-28459763;-51279480;277.8;0.23;0.543;0.164;1572.3;693.9;0.0;0;False;0.0;0.772;--;;Slidding;5.914;32.31;0.087;False;Co-60;10.0;1
2017-05-30 14:56:22.166;Source Search;Alarm;ID BKG old;Ne BKG low;-17874661;-46988875;333.8;0.07;0.529;0.164;1495.4;693.9;0.0;0;False;0.0;0.617;--;;Slidding;5.182;32.31;0.087;False;Co-60;10.0;1
2017-05-30 14:56:22.857;Source Search;Alarm;ID BKG old;Ne BKG low;-17674869;-42281757;333.8;0.07;0.512;0.164;1421.4;693.9;0.0;0;False;0.0;0.494;--;;Slidding;5.229;32.31;0.087;False;Co-60;10.0;0
2017-05-30 14:56:23.487;Source Search;Alarm;ID BKG old;;-14536670;-47256672;333.8;0.07;0.466;0.164;1356.8;693.9;0.0;0;False;2.5;0.685;--;;Slidding;5.303;32.31;0.087;False;Co-60;10.0;0
2017-05-30 14:56:24.197;Source Search;Alarm;ID BKG old;Ne BKG low;-19513947;-40902908;333.8;0.07;0.464;0.164;1338.7;693.9;0.0;0;False;1.7;0.752;--;;Slidding;5.38;32.31;0.087;False;Co-60;10.0;0
2017-05-30 14:56:24.651;Source Search;Alarm;ID BKG old;;-17144235;-45796740;333.8;0.07;0.475;0.164;1342.7;693.9;0.0;0;False;0.0;0.602;--;;Slidding;5.552;32.31;0.087;False;Co-60;10.0;1
2017-05-30 14:56:25.164;Source Search;Alarm;ID BKG old;Ne BKG low;-19374608;-46766909;333.8;0.07;0.463;0.164;1328.7;693.9;0.0;0;False;0.0;0.481;--;;Slidding;5.57;32.31;0.087;False;Co-60;10.0;1
2017-05-30 14:56:26.126;Source Search;Alarm;ID BKG old;Ne BKG low;-14706449;-49772478;197.73;0.12;0.476;0.164;1359.6;693.9;0.0;0;False;0.0;0.51;--;;Slidding;5.626;32.31;0.088;False;Co-60;10.0;1
2017-05-30 14:56:27.551;Source Search;Alarm;ID BKG old;;-16991341;-47107256;197.73;0.12;0.5;0.164;1464.1;693.9;0.0;0;False;0.0;0.326;--;;Slidding;5.958;32.38;0.088;False;Co-60;10.0;0
2017-05-30 14:56:28.048;Source Search;Alarm;ID BKG old;Ne BKG low;-20501537;-54838438;343.59;0.11;0.47;0.164;1436.5;693.9;0.0;0;False;0.0;0.261;--;;Slidding;5.958;32.38;0.088;False;Co-60;10.0;1
2017-05-30 14:56:28.989;Source Search;Alarm;ID BKG old;Ne BKG low;-21333785;-56682469;29.25;0.1;0.414;0.164;1296.6;693.9;0.0;0;False;2.0;0.402;--;;Slidding;5.561;32.38;0.088;False;Co-60;10.0;1
2017-05-30 14:56:29.438;Source Search;Alarm;ID BKG old;Ne BKG low;-20889229;-42777654;310.17;0.11;0.357;0.164;1236.3;693.9;0.0;0;False;2.3;0.589;--;;Slidding;5.423;32.38;0.088;False;Co-60;10.0;0
2017-05-30 14:56:30.418;Source Search;Alarm;ID BKG old;;-14303614;-48045277;310.17;0.11;0.337;0.164;1195.6;693.9;0.0;0;False;1.0;0.593;--;;Slidding;5.751;32.38;0.088;False;Co-60;10.0;0
2017-05-30 14:56:30.930;Source Search;Alarm;ID BKG old;Ne BKG low;-15172313;-45714464;310.17;0.11;0.302;0.164;1108.7;693.9;0.0;0;False;0.0;0.475;--;;Slidding;5.751;32.38;0.088;False;Co-60;10.0;0
2017-05-30 14:56:31.376;Source Search;Alarm;ID BKG old;Ne BKG low;-16817268;-53810939;310.17;0.11;0.28;0.164;1018.0;693.9;0.0;0;False;0.0;0.38;--;;Slidding;5.759;32.38;0.088;False;Co-60;9.0;1
2017-05-30 14:56:31.884;Source Search;Alarm;ID BKG old;Ne BKG low;-25074852;-49830351;159.8;1.01;0.261;0.164;947.2;693.9;0.0;0;False;0.0;0.304;--;;Slidding;5.759;32.38;0.088;False;Co-60;9.0;0
2017-05-30 14:56:32.321;Source Search;Background;ID BKG old;Ne BKG low;-18594873;-41042330;159.8;1.01;0.233;0.164;880.1;694.5;0.0;0;False;0.0;0.243;--;;Slidding;5.75;32.38;0.088;False;;;0
2017-05-30 14:56:32.817;Source Search;Background;ID BKG old;Ne BKG low;-25368115;-50078266;159.8;1.01;0.205;0.164;787.1;688.0;0.0;0;False;0.0;0.194;--;;Slidding;5.272;32.38;0.088;False;;;1
2017-05-30 14:56:33.340;Source Search;Background;ID BKG old;Ne BKG low;-30525138;-52051770;204.37;2.17;0.197;0.164;756.2;687.9;0.0;0;False;2.0;0.392;--;;Slidding;5.269;32.38;0.088;False;;;0
2017-05-30 14:56:34.711;Source Search;Background;ID BKG old;Ne BKG low;-22049673;-50004176;204.37;2.17;0.173;0.164;732.0;690.5;0.0;0;False;0.0;0.201;--;;Slidding;5.271;32.38;0.088;False;;;0
2017-05-30 14:56:35.230;Source Search;Background;ID BKG old;Ne BKG low;-19082531;-42588585;227.18;2.12;0.173;0.164;736.3;691.6;0.0;0;False;0.0;0.16;--;;Slidding;4.808;32.38;0.088;False;;;0
2017-05-30 14:56:35.637;Source Search;Background;ID BKG old;Ne BKG low;-20496523;-45708946;227.18;2.12;0.171;0.164;713.5;691.0;0.0;0;False;0.0;0.128;--;;Slidding;4.732;32.38;0.088;False;;;0
2017-05-30 14:56:36.130;Source Search;Background;ID BKG old;Ne BKG low;-14581054;-47664888;233.02;2.16;0.173;0.164;698.1;690.4;0.0;0;False;0.0;0.103;--;;Slidding;4.757;32.38;0.088;False;;;1
2017-05-30 14:56:36.668;Source Search;Background;ID BKG old;Ne BKG low;-19082014;-51100869;233.02;2.16;0.167;0.164;680.3;689.4;0.0;0;False;0.0;0.082;--;;Slidding;4.808;32.38;0.088;False;;;1
2017-05-30 14:56:37.924;Source Search;Background;ID BKG old;;-26966374;-51200180;261.29;1.69;0.153;0.163;630.0;681.3;0.0;0;False;1.3;0.397;--;;Slidding;5.127;32.38;0.088;False;;;1
2017-05-30 14:56:38.422;Source Search;Background;ID BKG old;Ne BKG low;-20216661;-46931546;266.31;1.01;0.144;0.162;602.1;666.5;0.0;0;False;0.0;0.317;--;;Slidding;5.131;32.38;0.088;False;;;0
2017-05-30 14:56:39.335;Source Search;Background;ID BKG old;Ne BKG low;-21254232;-47162815;288.18;1.75;0.125;0.16;564.4;636.3;0.0;0;False;0.0;0.203;--;;Slidding;5.064;32.38;0.088;False;;;1
2017-05-30 14:56:39.745;Source Search;Background;ID BKG old;Ne BKG low;-24718446;-49035612;288.18;1.75;0.121;0.159;558.6;634.4;0.0;0;False;0.0;0.162;--;;Slidding;5.035;32.38;0.088;False;;;0
2017-05-30 14:56:40.228;Source Search;Background;ID BKG old;Ne BKG low;-17470235;-52688348;288.79;2.95;0.133;0.159;540.7;622.1;0.0;0;False;0.0;0.13;--;;Slidding;5.029;32.38;0.088;False;;;1
2017-05-30 14:56:40.641;Source Search;Background;ID BKG old;Ne BKG low;-23272209;-47689811;288.79;2.95;0.141;0.159;552.4;621.2;0.0;0;False;2.4;0.388;--;;Slidding;5.019;32.38;0.089;False;;;0
2017-05-30 14:56:41.123;Source Search;Background;ID BKG old;Ne BKG low;-22191006;-53692159;297.59;2.24;0.135;0.159;531.1;607.3;0.0;0;False;0.0;0.311;--;;Slidding;4.997;32.38;0.089;False;;;0
2017-05-30 14:56:41.534;Source Search;Background;ID BKG old;Ne BKG low;-23042669;-52882940;297.59;2.24;0.131;0.158;517.0;602.4;0.0;0;False;0.0;0.248;--;;Slidding;4.859;32.38;0.089;False;;;0
2017-05-30 14:56:42.449;Source Search;Background;ID BKG old;Ne BKG low;-16002360;-47196171;283.01;2.33;0.149;0.158;553.6;601.8;0.0;0;False;0.0;0.745;--;;Slidding;4.518;32.38;0.089;False;;;0
2017-05-30 14:56:43.706;Source Search;Background;ID BKG old;;-14843120;-45595746;278.19;2.64;0.144;0.157;553.7;595.1;0.0;0;False;0.0;0.637;--;;Slidding;4.879;32.38;0.089;False;;;1
2017-05-30 14:56:44.608;Source Search;Background;ID BKG old;Ne BKG low;-23975540;-51546585;269.07;2.63;0.147;0.157;579.1;595.1;0.0;0;False;0.0;0.408;--;;Slidding;4.881;32.38;0.089;False;;;1
2017-05-30 14:56:45.107;Source Search;Background;ID BKG old;Ne BKG low;-19555764;-43532380;273.58;2.51;0.14;0.156;565.6;593.9;0.0;0;False;0.0;0.326;--;;Slidding;4.886;32.38;0.089;False;;;1
2017-05-30 14:56:45.494;Source Search;Background;ID BKG old;Ne BKG low;-18812254;-50291334;273.58;2.51;0.127;0.155;534.1;586.5;0.0;0;False;2.6;0.569;--;;Slidding;4.854;32.38;0.089;False;;;0
2017-05-30 14:56:45.995;Source Search;Background;ID BKG old;Ne BKG low;-27106714;-50710809;263.44;2.13;0.132;0.155;531.1;585.2;0.0;0;False;0.0;0.455;--;;Slidding;4.876;32.38;0.089;False;;;0
2017-05-30 14:56:46.380;Source Search;Background;ID BKG old;Ne BKG low;-21369242;-54920702;263.44;2.13;0.129;0.154;531.5;584.2;0.0;0;False;0.0;0.364;--;;Slidding;4.848;32.38;0.089;False;;;0
2017-05-30 14:56:46.911;Source Search;Background;ID BKG old;Ne BKG low;-29327961;-53001186;263.44;2.13;0.123;0.153;546.1;584.1;0.0;0;False;0.0;0.291;--;;Slidding;4.866;32.38;0.089;False;;;1
2017-05-30 14:56:47.725;Source Search;Background;ID BKG old;;-16090236;-45505138;263.44;2.13;0.125;0.153;556.4;584.0;0.0;0;False;2.5;0.524;--;;Slidding;5.244;32.38;0.089;False;;;1
2017-05-30 14:56:48.230;Source Search;Background;ID BKG old;Ne BKG low;-14351859;-48631208;258.34;2.17;0.133;0.153;550.3;583.1;0.0;0;False;0.0;0.419;--;;Slidding;5.158;32.44;0.089;False;;;0
2017-05-30 14:56:48.660;Source Search;Background;ID BKG old;Ne BKG low;-16980062;-46665955;258.34;2.17;0.128;0.152;547.0;582.2;0.0;0;False;0.0;0.336;--;;Slidding;4.92;32.44;0.089;False;;;1
2017-05-30 14:56:49.167;Source Search;Background;ID BKG old;Ne BKG low;-18958818;-49862321;262.63;2.28;0.138;0.152;539.2;581.0;0.0;0;False;2.0;0.504;--;;Slidding;4.919;32.44;0.089;False;;;0
2017-05-30 14:56:49.574;Source Search;Background;ID BKG old;Ne BKG low;-19342849;-47082822;262.63;2.28;0.131;0.151;532.8;579.7;0.0;0;False;0.0;0.403;--;;Slidding;4.936;32.44;0.089;False;;;0
2017-05-30 14:56:50.136;Source Search;Background;ID BKG old;Ne BKG low;-13951489;-49509553;262.63;2.28;0.134;0.151;551.8;580.0;0.0;0;False;0.0;0.322;--;;Slidding;4.993;32.44;0.089;False;;;1
2017-05-30 14:56:50.646;Source Search;Background;ID BKG old;Ne BKG low;-18263742;-42825027;278.59;1.56;0.124;0.15;533.3;578.2;0.0;0;False;2.0;0.493;--;;Slidding;5.111;32.44;0.089;False;;;0
2017-05-30 14:56:51.037;Source Search;Background;ID BKG old;Ne BKG low;-23799853;-48967376;278.59;1.56;0.133;0.15;547.9;578.3;0.0;0;False;0.0;0.395;--;;Slidding;5.032;32.44;0.089;False;;;1
2017-05-30 14:56:51.538;Source Search;Background;ID BKG old;Ne BKG low;-26849017;-53313522;268.46;1.01;0.137;0.15;541.3;577.3;0.0;0;False;2.0;0.551;--;;Slidding;5.147;32.44;0.089;False;;;0
2017-05-30 14:56:51.932;Source Search;Background;ID BKG old;Ne BKG low;-20403386;-47536125;268.46;1.01;0.135;0.15;555.8;577.5;0.0;0;False;0.0;0.441;--;;Slidding;5.037;32.44;0.089;False;;;0
2017-05-30 14:56:52.878;Source Search;Background;ID BKG old;;-25443064;-52415357;268.46;1.01;0.142;0.15;561.4;577.4;0.0;0;False;0.0;0.353;--;;Slidding;5.176;32.44;0.089;False;;;0
2017-05-30 14:56:53.371;Source Search;Background;ID BKG old;Ne BKG low;-22868772;-46325762;233.57;0.64;0.133;0.149;564.0;577.3;0.0;0;False;2.0;0.517;--;;Slidding;5.176;32.44;0.089;False;;;1
2017-05-30 14:56:53.775;Source Search;Background;ID BKG old;Ne BKG low;-20152361;-45626276;233.57;0.64;0.14;0.149;573.8;577.7;0.0;0;False;0.0;0.414;--;;Slidding;5.135;32.44;0.089;False;;;0
2017-05-30 14:56:54.275;Source Search;Background;ID BKG old;Ne BKG low;-16345402;-43842457;206.41;0.5;0.135;0.149;584.0;578.3;0.0;0;False;0.0;0.331;--;;Slidding;5.136;32.44;0.089;False;;;0
2017-05-30 14:56:54.665;Source Search;Background;ID BKG old;Ne BKG low;-27223643;-52167874;206.41;0.5;0.14;0.149;595.7;579.2;0.0;0;False;0.0;0.265;--;;Slidding;5.101;32.44;0.089;False;;;1
2017-05-30 14:56:55.168;Source Search;Background;ID BKG old;Ne BKG low;-29808405;-51466574;223.48;0.82;0.142;0.149;582.6;578.6;0.0;0;False;0.0;0.212;--;;Slidding;5.044;32.44;0.089;False;;;0
2017-05-30 14:56:55.560;Source Search;Background;ID BKG old;Ne BKG low;-27466222;-53257971;223.48;0.82;0.141;0.149;567.0;577.7;0.0;0;False;0.0;0.17;--;;Slidding;4.936;32.44;0.089;False;;;1
2017-05-30 14:56:56.066;Source Search;Background;ID BKG old;Ne BKG low;-20496377;-42957218;37.07;0.24;0.142;0.149;552.9;576.5;0.0;0;False;0.0;0.136;--;;Slidding;5.015;32.44;0.089;False;;;1
2017-05-30 14:56:56.613;Source Search;Background;ID BKG old;Ne BKG low;-18131618;-42926936;326.34;0.27;0.14;0.148;555.9;576.2;0.0;0;False;0.0;0.109;--;;Slidding;5.048;32.44;0.089;False;;;0
2017-05-30 14:56:57.304;Source Search;Background;ID BKG old;;-19768432;-50220148;326.34;0.27;0.138;0.148;557.4;575.9;0.0;0;False;0.0;0.087;--;;Slidding;5.355;32.44;0.089;False;;;0
2017-05-30 14:56:58.585;Source Search;Background;ID BKG old;Ne BKG low;-19133906;-40389572;193.06;0.87;0.144;0.148;585.8;577.3;0.0;0;False;0.0;0.175;--;;Slidding;5.196;32.5;0.089;False;;;1
2017-05-30 14:56:58.990;Source Search;Background;ID BKG old;Ne BKG low;-16070180;-49314135;193.06;0.87;0.148;0.148;592.5;577.9;0.0;0;False;2.4;0.426;--;;Slidding;5.203;32.5;0.089;False;;;1
2017-05-30 14:56:59.483;Source Search;Background;ID BKG old;Ne BKG low;-23512809;-50028235;216.5;1.36;0.142;0.148;573.8;576.9;0.0;0;False;2.0;0.576;--;;Slidding;5.203;32.5;0.089;False;;;0
2017-05-30 14:56:59.880;Source Search;Background;ID BKG old;Ne BKG low;-20712832;-51069805;216.5;1.36;0.139;0.148;551.3;575.4;0.0;0;False;0.0;0.461;--;;Slidding;5.21;32.5;0.089;False;;;1
2017-05-30 14:57:00.772;Source Search;Background;ID BKG old;Ne BKG low;-20249661;-54036361;230.44;0.97;0.143;0.147;541.3;573.4;0.0;0;False;0.0;0.295;--;;Slidding;5.208;32.5;0.089;False;;;0
2017-05-30 14:57:01.265;Source Search;Background;ID BKG old;Ne BKG low;-25343357;-52805176;238.8;1.81;0.153;0.148;547.8;573.1;0.0;0;False;0.0;0.236;--;;Slidding;5.2;32.5;0.089;False;;;1
2017-05-30 14:57:01.681;Source Search;Background;ID BKG old;Ne BKG low;-17240134;-49635822;238.8;1.81;0.152;0.148;559.0;573.4;0.0;0;False;0.0;0.189;--;;Slidding;5.067;32.5;0.089;False;;;0
2017-05-30 14:57:02.168;Source Search;Background;ID BKG old;Ne BKG low;-15672729;-50658990;243.18;0.53;0.141;0.147;537.0;571.6;0.0;0;False;0.0;0.151;--;;Slidding;4.862;32.5;0.089;False;;;1
2017-05-30 14:57:03.505;Source Search;Background;ID BKG old;Ne BKG low;-22880363;-54456404;243.18;0.53;0.134;0.147;549.8;571.3;0.0;0;False;3.6;0.523;--;;Slidding;4.911;32.5;0.089;False;;;0
2017-05-30 14:57:03.912;Source Search;Background;ID BKG old;Ne BKG low;-28057072;-51449065;243.18;0.53;0.133;0.146;545.3;570.6;0.0;0;False;0.0;0.418;--;;Slidding;4.917;32.5;0.089;False;;;0
2017-05-30 14:57:04.497;Source Search;Background;ID BKG old;Ne BKG low;-26782550;-51962328;298.94;0.13;0.143;0.147;550.3;570.4;0.0;0;False;0.0;0.335;--;;Slidding;4.917;32.5;0.089;False;;;1
2017-05-30 14:57:04.889;Source Search;Background;ID BKG old;Ne BKG low;-15895111;-46642310;298.94;0.13;0.141;0.146;549.8;570.0;0.0;0;False;0.0;0.268;--;;Slidding;5.0;32.5;0.089;False;;;0
2017-05-30 14:57:06.260;Source Search;Background;ID BKG old;Ne BKG low;-28273429;-51433723;237.0;0.17;0.132;0.145;539.2;567.5;0.0;0;False;0.0;0.377;--;;Slidding;5.002;32.5;0.089;False;;;0
2017-05-30 14:57:06.649;Source Search;Background;ID BKG old;Ne BKG low;-21279981;-53145853;237.0;0.17;0.133;0.145;535.4;566.7;0.0;0;False;0.0;0.301;--;;Slidding;4.997;32.5;0.089;False;;;1
2017-05-30 14:57:14.100;Source Search;Background;ID BKG old;;-18643389;-40208428;305.09;0.33;0.139;0.145;523.9;564.4;0.0;0;False;0.0;0.193;--;;Slidding;5.819;32.56;0.09;False;;;1
2017-05-30 14:57:15.615;Source Search;Background;ID BKG old;;-25025069;-49572274;305.09;0.33;0.139;0.145;520.3;559.6;0.0;0;False;1.4;0.315;--;;Slidding;8.19;32.56;0.09;False;;;0
2017-05-30 14:57:16.119;Source Search;Background;ID BKG old;Ne BKG low;-18386138;-49671007;305.09;0.33;0.144;0.145;528.0;559.3;0.0;0;False;0.0;0.252;--;;Slidding;8.282;32.56;0.09;False;;;0
2017-05-30 14:57:16.530;Source Search;Background;ID BKG old;Ne BKG low;-23449066;-48490067;305.09;0.33;0.142;0.145;531.3;558.9;0.0;0;False;0.0;0.202;--;;Slidding;8.192;32.56;0.09;False;;;0
2017-05-30 14:57:17.032;Source Search;Background;ID BKG old;Ne BKG low;-18532404;-41365347;305.09;0.33;0.129;0.144;512.9;557.2;0.0;0;False;2.0;0.397;--;;Slidding;8.22;32.56;0.09;False;;;1
2017-05-30 14:57:17.426;Source Search;Background;ID BKG old;Ne BKG low;-19440976;-51257559;305.09;0.33;0.133;0.144;546.3;558.5;0.0;0;False;0.0;0.317;--;;Slidding;8.111;32.56;0.09;False;;;1
